"YEAR","QUARTER","CODE","CODE0","NAME","SVCODE","SVNAME","SALES_MONTH_AMT","SALES_MONTH_CNT","SALES_PER_WKND","SALES_PER_1114","SALES_PER_1417","SALES_PER_1721","SALES_PER_2124","SALES_PER_WOMAN","SALES_PER_AGE10","SALES_PER_AGE20","SALES_PER_AGE30","N_STORE","REPOP_TOT_AVG","FLPOP_TOT_AVG","IN_MONTH_AVG","CN_TOT_AVG"
2018,1,1000628,"000130","구로동로38길","CS100010","호프·간이주점",106825362,3068,25,0,2,29,48,24,0,12,11,7,541,16239,2587784,164116685
2018,1,1000035,"000485","동호로11길","CS100010","호프·간이주점",206477330,9297,26,12,9,35,33,46,2,35,26,2,1988,105538.333333333,3178609,833577297
2018,1,1000564,"000044","강서로5나길","CS100010","호프·간이주점",1628843216,39984,35,0,1,16,41,28,2,23,35,34,2408,128349,2519288,1235127170
2018,2,1000260,"001424","중랑천로10길","CS100003","일식음식점",26307255,294,33,0,2,46,48,27,0,7,24,4,3485,132296,2596698,2177352763
2018,2,1000858,"000609","방배천로4안길","CS100003","일식음식점",193719501,5640,39,25,11,59,5,47,1,28,29,3,1104,36817,4972070,458684928
2018,2,1000821,"000970","신림로65길","CS100003","일식음식점",80920798,1100,29,1,2,36,43,33,0,29,37,2,1711,109640.666666667,2506111,1191903274
2018,2,1000948,"000629","백제고분로34길","CS100003","일식음식점",71751169,1558,16,13,3,20,51,16,0,27,34,3,5871,54461,2925360,3377077788
2018,1,1000934,"001314","일원로9길","CS100005","분식전문점",385533003,30259,25,29,10,29,13,29,3,18,20,6,3406,102929.666666667,3383272,4090693642
2018,1,1000408,"001075","연서로34길","CS100005","분식전문점",47879943,4627,21,24,20,40,15,58,1,15,16,6,2513,52388.3333333333,2828536,847165478
2018,1,1000203,"001363","전농로29길","CS100005","분식전문점",12121033,1843,14,20,29,45,7,47,9,37,23,3,3583,123429,2930631,1507891114
2018,1,1000061,"001000","신흥로20길","CS100005","분식전문점",34326794,2186,22,32,24,39,1,43,3,37,35,4,1576,15983.6666666667,3125987,705613392
2018,1,1000793,"000176","난우길","CS100005","분식전문점",97737807,9451,25,25,26,43,3,59,8,28,25,8,2100,84813.6666666667,2779864,1010658639
2018,1,1000337,"000869","솔매로50길","CS100008","제과점",371184647,36465,28,18,19,32,11,60,1,22,25,5,2010,161556,2532288,1002775056
2018,1,1000495,"001147","와우산로29길","CS100008","제과점",16309921,1205,48,8,62,28,1,75,2,57,24,4,823,60257.6666666667,3258653,685186078
2018,1,1000497,"001203","월드컵로10길","CS100008","제과점",289117499,15503,25,26,21,32,10,65,0,23,38,4,1926,91762.3333333333,2917543,1152473497
2018,1,1000816,"000957","신림로11길","CS100008","제과점",28327552,5621,20,28,30,35,2,56,1,36,26,1,3457,64017.6666666667,2548268,1916451033
2018,1,1000513,"000207","남부순환로40길","CS100008","제과점",321882502,31340,27,16,20,35,15,57,2,17,24,4,2737,36926,2107268,951515799
2018,1,1000432,"001556","통일로78길","CS100008","제과점",38222919,2237,27,20,25,28,15,50,2,14,17,1,3218,63690.6666666667,2583980,1367376967
2018,1,1000281,"000750","삼양로8길","CS100008","제과점",11654414,1383,27,17,23,29,20,52,4,23,21,1,934,18443.6666666667,2594911,747142411
2018,1,1000946,"000628","백제고분로32길","CS100008","제과점",62200566,7739,20,14,22,34,22,53,1,16,28,1,19310,165587.333333333,3052005,10421880832
2018,1,1000457,"001679","홍제내길","CS100010","호프·간이주점",109640495,2511,26,0,1,28,57,38,1,15,24,5,1422,39475,2427882,629737485
2018,1,1000454,"001544","통일로37길","CS100010","호프·간이주점",172454887,5629,32,0,2,22,47,34,13,17,19,9,990,20455,3069114,257680189
2018,1,1000251,"000677","봉화산로4길","CS100010","호프·간이주점",113762516,2849,20,7,4,22,34,22,1,4,13,6,3804,86340.6666666667,2420270,1536472992
2018,1,1000640,"000310","도림로12길","CS100010","호프·간이주점",120199008,2658,15,0,3,37,47,27,5,14,29,4,1658,65031,2601422,890641663
2018,1,1000104,"000766","상원길","CS100010","호프·간이주점",197669026,7958,13,3,1,16,57,26,2,21,33,5,1109,85122,3227178,567361641
2018,2,1000576,"000107","공항대로55길","CS100003","일식음식점",8849612,184,7,46,14,21,19,28,0,6,11,2,1550,19304,3467610,833538395
2018,2,1000204,"001365","전농로3길","CS100003","일식음식점",23878891,409,28,1,4,43,49,33,4,19,26,1,1308,31728,2454774,327688391
2018,2,1000201,"001357","장한로5길","CS100003","일식음식점",69153854,1345,23,31,6,27,26,37,0,8,22,2,1141,48294,2784705,679792322
2018,2,1000719,"001038","양평로19길","CS100004","양식음식점",272585113,20834,6,59,9,19,7,50,1,31,36,3,630,23172,2881022,343059645
2018,2,1000943,"000625","백제고분로21길","CS100004","양식음식점",378115286,16877,29,39,23,31,4,46,3,24,39,5,2279,79839.6666666667,3050036,1346798114
2018,2,1000799,"000197","남부순환로234길","CS100004","양식음식점",396770102,13841,37,24,13,45,13,51,1,47,33,7,1662,41887.6666666667,2726043,792775401
2018,1,1000714,"000933","신길로17길","CS100002","중식음식점",14129357,183,36,12,28,50,11,43,0,10,15,2,2669,25212.3333333333,2438119,1128309158
2018,1,1000695,"000275","대림로34길","CS100002","중식음식점",56499179,2714,35,43,17,39,1,42,1,15,25,1,1325,52481.3333333333,2528592,414189912
2018,1,1000474,"000537","만리재옛길","CS100002","중식음식점",163640122,6310,29,52,16,31,1,40,1,21,28,4,4048,145980,4056729,1769586257
2018,1,1000830,"001393","조원로18길","CS100002","중식음식점",21510067,1431,24,34,16,33,16,42,1,9,23,2,1113,27057.3333333333,2460854,425765503
2018,1,1000802,"000213","남현3길","CS100002","중식음식점",97290852,3405,13,44,9,41,6,34,0,17,25,1,2412,76782.3333333333,3479992,1277065000
2018,1,1000620,"000063","경인로47길","CS100002","중식음식점",110189830,6438,30,34,14,34,11,30,7,36,18,4,1607,70267.3333333333,2721948,589918865
2018,1,1000708,"000510","디지털로57길","CS100005","분식전문점",32125890,3835,20,42,33,18,1,24,0,15,52,3,1501,56136,2464249,668948306
2018,1,1000168,"000070","경희대로3길","CS100005","분식전문점",80697990,5865,20,38,18,35,5,43,3,56,16,2,660,21737,3633175,307182623
2018,1,1000675,"000913","시흥대로153길","CS100005","분식전문점",122348031,11334,27,29,14,46,6,48,1,27,43,3,2763,76878.3333333333,2328231,1511087114
2018,1,1000377,"001656","해등로16길","CS100005","분식전문점",127943610,7632,27,35,25,37,3,56,1,20,37,2,1907,56230,2248393,955140013
2018,1,1000451,"001527","충정로4길","CS100008","제과점",213960226,23699,20,23,14,27,8,64,0,24,35,2,720,120107,5086562,127974503
2018,1,1000437,"000567","명지대길","CS100008","제과점",94818293,17728,23,20,25,34,11,55,6,39,15,5,1438,46113.3333333333,2554493,582339867
2018,1,1000018,"001406","종로58가길","CS100008","제과점",37493671,5035,33,19,16,20,11,50,2,30,26,1,648,83961.6666666667,2807280,807802689
2018,1,1000409,"001076","연서로3길","CS100008","제과점",250053275,27664,30,14,19,35,20,60,2,19,26,1,4186,74951.3333333333,2623922,2008794288
2018,1,1000229,"000447","동일로101길","CS100008","제과점",219339918,21440,25,14,22,37,15,62,1,15,27,3,3036,65265.3333333333,2467738,1136270596
2018,1,1000680,"000923","시흥대로68길","CS100010","호프·간이주점",23681265,656,30,0,1,30,38,19,0,6,12,8,2215,98157.6666666667,2459418,1203250844
2018,1,1000861,"000603","반포대로9길","CS100010","호프·간이주점",22702302,1828,6,72,4,24,0,38,4,31,23,2,3124,103852,4976069,1894183573
2018,1,1000819,"000967","신림로48길","CS100010","호프·간이주점",237855011,4970,26,0,0,23,52,34,0,26,26,3,1631,27739.3333333333,2385002,845847708
2018,1,1000570,"000092","곰달래로31길","CS100010","호프·간이주점",136737340,3920,40,0,1,27,47,36,0,10,31,4,8952,174830.666666667,2744806,5489879656
2018,1,1000082,"001605","한강대로7길","CS100010","호프·간이주점",42398590,1291,20,0,0,30,48,33,2,15,25,3,1096,58455.6666666667,2933318,535344243
2018,2,1000116,"001158","왕십리로14길","CS100004","양식음식점",46904655,2686,14,44,21,32,1,61,0,37,36,2,722,32327.6666666667,2806703,379172467
2018,2,1000864,"000607","방배로42길","CS100004","양식음식점",109000815,862,41,15,17,34,28,60,0,25,38,2,614,44707.3333333333,4283668,415525656
2018,2,1000633,"000132","구로중앙로19길","CS100004","양식음식점",21892952,609,17,11,5,23,51,34,0,15,16,3,491,33756.6666666667,2639261,177758737
2018,2,1000348,"001629","한천로130길","CS100005","분식전문점",4470279,524,16,36,25,32,1,62,1,30,22,4,5246,188718.333333333,2409464,1967553789
2018,2,1000903,"000234","논현로8길","CS100005","분식전문점",113188198,11346,15,42,16,35,2,44,7,17,26,5,3759,32719,3201306,1344062085
2018,1,1000260,"001424","중랑천로10길","CS100002","중식음식점",32191826,1644,30,44,19,36,0,32,1,16,17,2,3485,177479.333333333,2596698,2177352763
2018,1,1000817,"000961","신림로28길","CS100002","중식음식점",114238386,6725,34,37,20,41,2,26,1,26,34,4,2073,19994.6666666667,2455822,1091906700
2018,1,1000823,"000979","신원로3길","CS100002","중식음식점",20479582,1218,45,32,29,36,1,41,1,23,20,2,4307,129801.666666667,2573653,1886047271
2018,1,1000452,"001529","충정로6길","CS100002","중식음식점",155341818,5954,16,64,11,24,1,34,0,18,32,1,300,22467.3333333333,3213820,88275924
2018,1,1000620,"000063","경인로47길","CS100005","분식전문점",718649553,72792,28,25,13,37,15,42,7,39,18,15,1607,70267.3333333333,2721948,589918865
2018,1,1000570,"000092","곰달래로31길","CS100005","분식전문점",178200064,9614,22,23,25,37,11,51,2,20,43,6,8952,174830.666666667,2744806,5489879656
2018,1,1000963,"001116","오금로11길","CS100005","분식전문점",291957025,19623,28,21,11,27,17,48,4,34,32,10,1326,131489.333333333,3061549,1062518747
2018,1,1000226,"000097","공릉로2길","CS100005","분식전문점",260523409,27582,29,24,20,40,6,56,3,26,29,8,3192,36614,3783986,1286448118
2018,1,1000107,"000831","성덕정길","CS100005","분식전문점",102970708,8968,29,27,14,33,14,43,3,22,26,2,6655,110986.666666667,2503367,3085286270
2018,1,1000952,"000635","백제고분로46길","CS100005","분식전문점",350754573,22879,18,31,18,34,10,35,1,12,26,6,3573,59186,3016815,1983549875
2018,1,1000950,"000633","백제고분로42길","CS100005","분식전문점",89741745,7747,17,41,21,28,3,47,1,19,24,3,3299,74579,3114731,1781600605
2018,1,1000953,"000636","백제고분로50길","CS100005","분식전문점",151531233,12181,22,26,15,35,15,54,2,26,34,7,5763,67894.6666666667,3209599,3460583886
